county,precinct,OMALLEY,SANDERS,CLINTON,FUENTE,UNCOMMITTED,TOTAL
21001,A102,0,10,3,0,1,14
21001,A104,2,18,4,0,1,25
21001,A105,1,9,9,0,0,19
21001,B102,1,33,38,0,3,75
21001,B104,0,25,15,0,2,42
21001,C102,4,28,31,0,2,65
21001,C104,0,32,36,0,0,68
21001,D101,0,14,8,0,4,26
21001,D103,0,25,20,0,1,46
21001,D104,1,16,51,0,1,69
21001,E101,1,15,16,0,4,36
21001,E104,1,37,58,0,4,100
21001,F101,1,48,58,0,6,113
21001,F103,2,19,24,1,3,49
21001,G101,0,34,45,1,3,83
21001,G102,3,34,34,0,6,77
21003,A101,0,27,39,0,5,71
21003,A102,1,45,22,3,3,74
21003,B101,2,35,38,0,4,79
21003,B102,0,29,14,0,4,47
21003,B103,1,26,18,0,2,47
21003,C101,0,43,58,0,1,102
21003,C102,0,49,42,1,2,94
21003,D101,1,40,36,0,7,84
21003,D102,0,28,27,1,5,61
21003,D103,0,37,51,0,9,97
21003,E101,0,15,13,0,3,31
21003,E102,0,31,30,1,3,65
21003,E103,0,19,14,0,1,34
21005,A101,4,104,103,2,9,222
21005,A102,2,102,56,2,17,179
21005,B101,2,110,96,0,15,223
21005,B102,14,176,101,2,34,327
21005,C101,6,95,121,2,32,256
21005,C102,6,122,78,0,14,220
21005,D101,4,95,48,1,10,158
21005,D102,8,156,97,1,18,280
21005,E101,8,213,158,6,46,431
21005,E103,9,97,81,0,18,205
21005,F101,1,90,49,1,11,152
21005,F102,2,82,28,2,7,121
21005,F103,3,47,25,1,5,81
21005,F104,4,122,50,0,20,196
21007,A101,3,51,20,0,9,83
21007,A102,6,87,78,0,32,203
21007,A103,2,27,8,0,12,49
21007,B101,1,69,59,0,19,148
21007,B102,5,22,12,0,9,48
21007,C101,2,39,23,0,8,72
21007,C102,1,42,23,0,7,73
21007,C103,3,30,22,0,8,63
21007,C104,5,38,19,0,6,68
21007,D101,2,97,57,0,21,177
21007,D102,1,45,21,0,11,78
21007,E101,1,80,29,0,16,126
21007,E102,1,27,21,0,10,59
21009,A101,10,118,136,3,29,296
21009,A102,0,60,110,1,7,178
21009,A103,2,112,73,1,21,209
21009,A104,0,32,20,0,8,60
21009,B101,5,151,95,3,29,283
21009,B102,3,104,85,1,24,217
21009,B103,7,66,28,0,10,111
21009,B104,7,120,80,0,18,225
21009,C101,1,68,47,0,16,132
21009,C102,4,98,59,0,18,179
21009,C103,1,69,69,2,18,159
21009,C104,4,124,59,0,16,203
21009,D101,1,107,63,2,32,205
21009,D102,3,178,104,1,48,334
21009,D103,8,117,130,0,33,288
21009,E101,5,114,74,2,14,209
21009,E102,1,73,50,0,14,138
21009,E103,4,109,69,1,31,214
21009,E104,5,113,56,1,34,209
21009,F101,6,97,66,1,14,184
21009,F102,3,95,62,1,19,180
21009,F103,4,136,108,1,39,288
21009,G101,3,124,86,1,25,239
21009,G102,0,90,66,0,11,167
21009,G103,6,119,102,1,25,253
21011,A101,3,40,33,0,3,79
21011,A102,1,32,46,0,4,83
21011,A103,1,47,31,1,2,82
21011,A104,0,28,22,1,1,52
21011,A105,2,79,70,0,8,159
21011,B102,1,44,63,1,6,115
21011,B103,2,108,97,1,11,219
21011,B104,0,55,32,2,8,97
21011,C101,3,54,57,1,8,123
21011,C102,0,74,58,0,12,144
21011,C103,0,38,52,1,7,98
21011,C104,1,23,42,0,8,74
21005,A102,1,19,17,0,4,41
21005,A103,2,28,28,0,1,59
21005,A104,2,42,54,0,5,103
21005,A105,0,20,33,0,1,54
21005,A106,0,38,30,0,1,69
21005,A107,0,10,12,0,1,23
21005,A108,1,49,44,1,1,96
21005,A109,0,69,45,1,4,119
21005,A110,1,37,23,0,4,65
21005,A111,2,49,63,0,1,115
21005,A112,0,33,20,0,3,56
21005,A113,0,39,59,0,7,105
21005,A114,2,40,62,0,4,108
21005,A115,0,55,53,0,1,109
21005,A116,0,26,36,0,0,62
21005,A117,0,49,55,0,3,107
21005,A118,1,27,33,0,2,63
21005,A119,0,19,21,0,1,41
21005,A120,3,34,53,0,4,94
21005,A121,0,54,62,0,1,117
21005,A122,0,31,31,0,4,66
21005,A123,0,49,23,0,1,73
21005,B114,1,31,28,0,5,65
21005,B115,1,25,23,0,3,52
21005,B116,0,27,36,1,0,64
21005,B117,1,58,64,2,1,126
21005,B118,0,24,42,0,1,67
21005,B119,0,23,45,0,0,68
21005,B120,1,32,41,0,1,75
21005,B121,0,69,66,2,2,139
21005,B122,3,35,42,1,3,84
21005,B123,1,63,70,0,4,138
21005,B124,1,51,70,0,1,123
21005,B125,1,46,73,0,1,121
21005,B126,0,33,34,0,4,71
21005,B127,1,43,48,0,4,96
21005,B128,0,38,39,0,3,80
21005,B129,0,41,44,0,2,87
21005,B130,1,54,92,0,3,150
21005,B131,1,52,74,0,3,130
21005,B132,1,48,54,0,1,104
21005,B133,1,35,61,0,5,102
21005,B134,0,33,50,0,1,84
21005,C102,0,52,45,0,2,99
21005,C110,0,42,58,0,1,101
21005,C117,0,35,56,0,3,94
21005,C121,0,59,62,1,1,123
21005,C123,2,21,31,0,3,57
21005,C124,3,42,61,0,7,113
21005,C125,0,25,30,0,2,57
21005,C126,0,15,14,0,0,29
21005,C127,1,41,34,0,1,77
21005,C128,0,26,25,0,3,54
21005,C129,2,37,25,0,4,68
21005,C130,3,53,84,1,5,146
21005,C131,1,42,31,1,6,81
21005,C132,2,39,50,0,4,95
21005,C133,0,17,19,0,4,40
21005,C134,2,62,76,0,0,140
21005,C135,1,38,49,0,3,91
21005,C136,2,28,42,0,2,74
21005,C137,3,52,64,0,2,121
21017,B101,5,92,61,0,10,168
21017,B103,2,55,52,0,6,115
21017,C101,0,57,34,0,8,99
21017,C102,2,22,24,0,4,52
21017,C103,0,63,86,1,5,155
21017,D101,8,102,83,1,10,204
21017,D103,2,51,38,0,7,98
21017,E101,4,84,79,0,11,178
21017,E103,1,65,78,0,13,157
21017,F101,3,55,64,0,16,138
21017,F102,3,61,62,1,11,138
21017,F103,1,47,33,0,2,83
21017,G101,3,72,85,0,11,171
21017,G102,2,84,84,2,7,179
21017,H101,4,89,87,0,12,192
21017,H102,1,51,97,0,3,152
21019,A101,2,66,77,1,7,153
21019,A107,4,73,60,0,7,144
21019,A108,6,85,58,1,16,166
21019,A109,5,70,77,0,5,157
21019,A110,0,54,45,1,9,109
21019,A111,0,46,46,1,13,106
21019,A113,1,56,40,1,11,109
21019,A114,0,16,12,0,3,31
21019,A115,0,64,54,0,9,127
21019,A116,1,57,50,0,9,117
21019,A118,4,59,50,0,12,125
21019,A119,0,52,39,0,2,93
21019,A121,2,51,36,1,1,91
21019,A122,1,4,0,0,1,6
21019,B101,0,35,40,0,6,81
21019,B102,0,53,52,1,10,116
21019,B103,1,41,38,1,5,86
21019,B105,0,36,33,0,5,74
21019,B106,1,54,54,0,11,120
21019,B107,2,42,40,0,9,93
21019,B108,0,65,51,0,5,121
21019,B109,0,58,61,0,12,131
21019,B110,2,76,79,1,8,166
21019,B114,2,61,65,0,11,139
21019,B115,0,79,81,0,20,180
21019,B116,0,53,40,0,6,99
21019,B117,1,34,56,0,7,98
21019,B118,1,44,18,0,11,74
21019,B119,2,34,40,1,5,82
21019,B121,0,40,64,0,12,116
21019,C102,4,49,26,0,10,89
21019,C103,2,33,32,0,5,72
21019,C104,6,64,44,0,10,124
21019,C105,5,43,43,0,6,97
21019,C106,3,50,51,1,8,113
21019,C107,1,27,29,0,6,63
21019,C108,1,49,28,0,3,81
21019,C109,0,23,37,1,2,63
21019,C110,0,0,0,0,0,0
21019,C111,0,12,21,0,1,34
21019,C113,6,87,93,1,15,202
21019,C114,2,45,27,0,4,78
21019,C115,1,57,74,0,14,146
21019,C116,0,44,39,0,4,87
21019,C117,2,40,33,1,2,78
21021,A101,3,78,50,2,11,144
21021,A102,2,79,68,1,8,158
21021,A103,3,39,29,2,3,76
21021,A104,2,64,40,2,10,118
21021,A105,0,13,27,0,2,42
21021,B101,1,26,16,0,3,46
21021,B102,4,63,45,0,6,118
21021,B103,1,81,82,0,15,179
21021,B104,2,63,49,1,9,124
21021,C101,1,59,77,1,5,143
21021,C102,0,60,81,0,5,146
21021,C103,0,19,37,0,1,57
21021,C104,1,26,68,0,1,96
21021,D101,3,72,124,1,4,204
21021,D102,1,76,92,1,5,175
21021,D103,3,79,80,1,11,174
21021,E101,1,73,81,0,6,161
21021,E102,0,67,82,0,5,154
21021,E103,0,49,56,0,1,106
21021,E104,0,70,91,0,1,162
21021,F101,2,52,64,1,9,128
21021,F102,1,68,61,0,9,139
21021,F103,4,49,68,0,6,127
21021,F104,4,50,66,0,6,126
21021,F105,1,28,43,0,3,75
21023,A101,2,58,26,1,3,90
21023,B101,5,45,27,1,4,82
21023,C101,4,40,39,1,7,91
21023,D101,2,52,28,1,8,91
21023,E101,5,54,27,0,7,93
21023,F101,6,66,25,1,10,108
21023,G101,4,45,29,2,5,85
21025,H101,3,47,25,1,11,87
21025,A101,0,31,29,1,5,66
21025,A102,4,98,49,3,18,172
21025,A103,6,159,90,4,35,294
21025,A104,5,109,71,1,30,216
21025,A105,5,63,57,3,11,139
21025,B101,6,50,38,4,18,116
21025,B102,4,96,27,0,20,147
21025,B103,1,95,71,2,17,186
21025,B104,1,78,93,1,9,182
21025,B105,2,52,48,1,6,109
21025,C101,3,109,86,0,26,224
21025,C102,1,71,35,0,13,120
21025,C103,0,102,66,4,30,202
21025,C104,3,84,27,1,18,133
21025,C105,2,68,43,1,11,125
21025,D101,0,41,37,0,8,86
21025,D102,1,80,58,2,26,167
21025,D103,7,128,54,0,21,210
21025,D104,0,66,37,3,18,124
21025,D105,1,24,10,0,9,44
21025,D106,1,65,48,1,15,130
21027,A101,1,78,108,1,8,196
21027,A102,4,59,58,0,8,129
21027,B101,4,49,45,2,5,105
21027,B102,3,50,58,0,4,115
21027,B103,2,67,45,0,6,120
21027,C101,2,56,59,0,12,129
21027,C102,2,66,59,0,7,134
21027,D101,2,66,73,0,9,150
21027,D102,1,44,73,0,5,123
21027,D103,1,28,21,0,5,55
21027,E101,3,53,19,0,7,82
21027,E102,3,39,41,1,3,87
21027,E103,2,23,39,0,4,68
21027,F101,4,104,105,0,18,231
21027,F102,1,28,13,1,2,45
21027,F103,0,33,24,0,5,62
21029,A101,0,15,9,0,1,25
21029,A102,3,50,47,2,3,105
21029,A103,0,58,33,0,2,93
21029,A104,1,66,53,0,5,125
21029,A105,2,105,57,2,12,178
21029,A106,2,92,45,2,9,150
21029,A107,4,115,95,0,17,231
21029,A108,1,47,57,0,2,107
21029,A110,0,13,9,1,1,24
21029,A111,3,65,59,1,5,133
21029,A112,2,88,75,0,10,175
21029,A113,1,90,66,1,10,168
21029,B101,0,32,28,0,0,60
21029,B102,5,72,75,0,4,156
21029,B103,3,86,95,2,10,196
21029,B104,2,75,105,0,11,193
21029,B108,2,92,124,0,6,224
21029,B109,4,93,83,0,10,190
21029,B110,2,87,78,0,4,171
21029,B111,1,87,67,0,8,163
21029,B112,1,22,35,0,3,61
21029,B113,3,84,60,1,7,155
21029,B114,2,61,47,1,1,112
21029,C101,1,61,65,0,4,131
21029,C102,2,69,69,1,6,147
21029,C103,3,65,78,1,10,157
21029,C104,3,61,42,1,4,111
21029,C105,0,70,53,0,6,129
21029,C106,0,59,50,0,5,114
21029,C107,2,88,67,1,10,168
21029,C108,2,74,87,0,8,171
21029,C109,1,63,39,1,7,111
21029,C110,1,57,85,0,7,150
21029,C111,1,12,31,0,0,44
21029,C112,0,45,47,0,2,94
21029,C113,1,54,33,0,3,91
21029,D101,1,32,32,0,1,66
21029,D102,3,75,77,0,10,165
21029,D103,2,88,94,0,3,187
21029,D104,0,41,11,0,1,53
21029,D105,6,92,79,0,18,195
21029,D106,4,74,61,0,16,155
21029,D107,4,115,75,1,9,204
21029,D108,2,87,67,0,7,163
21029,D110,5,79,88,0,8,180
21029,D111,1,48,56,0,9,114
21029,D113,2,15,10,0,4,31
21029,D114,0,23,19,1,1,44
21031,A110,0,17,13,0,0,30
21031,A111,1,17,20,0,1,39
21031,B106,0,12,30,0,2,44
21031,B107,0,46,34,1,3,84
21031,C103,0,1,2,0,1,4
21031,C106,1,27,28,1,2,59
21031,C107,3,15,30,0,5,53
21031,D103,1,10,19,0,1,31
21031,D105,0,7,9,0,0,16
21031,D106,0,17,19,0,1,37
21031,E105,1,15,16,0,2,34
21031,E106,1,8,10,0,3,22
21033,A101,4,69,41,2,19,135
21033,A102,1,40,14,0,4,59
21033,A103,2,99,66,0,8,175
21033,B101,6,72,41,3,21,143
21033,B102,0,59,21,0,8,88
21033,B103,2,52,60,1,3,118
21033,C101,2,83,47,2,14,148
21033,C102,1,50,21,1,11,84
21033,C103,5,76,58,2,18,159
21033,D101,1,52,24,0,12,89
21033,D102,2,37,25,1,5,70
21033,D103,4,101,76,0,29,210
21033,D104,3,56,54,0,21,134
21035,A101,0,116,80,0,2,198
21035,A102,0,28,21,0,2,51
21035,A103,3,142,74,0,21,240
21035,A104,5,71,33,0,8,117
21035,A105,1,67,34,0,13,115
21035,A106,2,62,31,1,3,99
21035,B101,0,75,55,2,7,139
21035,B103,3,47,41,0,12,103
21035,B104,0,54,30,1,8,93
21035,B105,0,118,53,1,7,179
21035,B107,3,69,44,3,10,129
21035,B108,2,23,35,0,2,62
21035,B109,0,113,46,0,7,166
21035,C101,3,97,57,2,16,175
21035,C102,9,140,95,2,17,263
21035,C103,5,62,46,0,8,121
21035,C104,3,69,32,1,14,119
21035,C105,1,57,72,1,8,139
21035,C106,2,87,49,1,8,147
21035,C107,1,38,33,1,3,76
21035,C108,2,72,38,0,5,117
21035,C109,1,44,72,0,9,126
21035,C110,1,39,25,0,5,70
21035,D102,8,60,46,1,13,128
21035,D103,0,64,45,2,8,119
21035,D104,0,39,31,0,12,82
21035,D105,6,162,76,0,26,270
21035,D106,0,43,26,0,11,80
21035,D108,0,114,50,0,7,171
21037,A801,1,37,34,0,3,75
21037,A802,0,27,23,0,4,54
21037,A803,0,35,46,0,6,87
21037,A804,0,44,43,0,2,89
21037,B805,0,48,42,0,2,92
21037,B806,1,55,59,0,4,119
21037,B807,2,36,36,0,7,81
21037,C201,2,87,66,0,2,157
21037,C202,3,43,56,0,5,107
21037,C203,1,68,65,0,4,138
21037,C204,1,84,62,0,2,149
21037,B902,7,27,43,0,7,84
21037,B906,4,54,46,0,6,110
21037,B905,1,54,72,1,11,139
21037,A701,0,33,28,1,5,67
21037,B702,4,56,30,0,2,92
21037,A703,1,71,66,1,4,143
21037,B704,1,47,67,0,2,117
21037,B705,0,32,33,0,3,68
21037,B706,0,60,116,0,5,181
21037,C101,0,55,37,0,2,94
21037,C102,0,51,48,1,8,108
21037,C103,0,53,50,0,1,104
21037,C401,1,28,44,1,2,76
21037,A402,0,51,72,0,6,129
21037,A403,0,57,69,0,2,128
21037,A405,0,59,47,0,1,107
21037,A406,0,17,8,0,1,26
21037,A408,3,72,70,0,3,148
21037,A415,0,19,27,1,1,48
21037,C416,0,31,50,0,1,82
21037,A409,0,49,50,0,1,100
21037,A410,0,51,52,0,0,103
21037,A411,0,18,18,0,1,37
21037,A412,0,61,49,1,4,115
21037,A414,0,42,28,0,0,70
21037,A418,1,85,75,1,7,169
21037,A419,0,25,27,0,2,54
21037,A417,0,0,0,0,0,0
21037,B904,1,73,43,0,7,124
21037,A601,0,40,23,0,1,64
21037,A602,0,42,15,0,2,59
21037,A603,0,17,16,0,0,33
21037,A604,0,32,19,0,0,51
21037,A605,2,79,94,0,1,176
21037,B909,0,62,66,0,6,134
21037,B910,2,14,48,0,2,66
21037,B901,1,17,46,0,5,69
21037,C301,0,62,74,0,3,139
21037,C302,1,77,73,0,1,152
21037,C303,1,24,35,1,2,63
21037,C304,1,48,71,0,2,122
21037,C305,0,49,24,0,0,73
21037,C306,0,20,30,0,4,54
21037,C307,0,23,22,0,3,48
21037,C308,0,52,74,0,3,129
21037,C309,0,47,47,1,7,102
21037,C310,1,42,49,0,3,95
21037,C311,0,63,41,0,0,104
21037,B907,0,28,24,0,3,55
21037,B912,0,34,31,0,2,67
21037,C501,0,36,37,1,2,76
21037,A502,0,63,42,0,3,108
21037,A503,0,14,10,1,1,26
21037,A504,0,39,28,0,3,70
21037,B903,2,52,47,0,8,109
21037,B913,0,51,48,0,3,102
21039,A101,4,86,38,1,17,146
21039,A102,2,74,28,3,15,122
21039,B101,4,81,48,0,29,162
21039,B102,3,38,15,1,13,70
21039,C101,3,91,34,0,10,138
21039,C102,2,76,38,0,27,143
21041,A101,0,50,39,0,8,97
21041,A102,0,78,68,1,7,154
21041,A103,0,58,55,0,8,121
21041,B101,2,40,50,0,6,98
21041,B102,1,59,61,0,4,125
21041,B103,0,47,36,0,10,93
21041,B104,1,23,21,1,5,51
21041,C101,0,14,6,0,3,23
21041,C102,2,22,13,1,9,47
21041,C103,1,62,24,1,5,93
21041,C104,1,107,91,3,17,219
21043,A101,5,60,33,2,4,104
21043,A102,0,44,16,0,3,63
21043,A103,0,24,25,0,2,51
21043,A104,2,29,27,1,5,64
21043,A105,1,51,47,0,7,106
21043,B101,0,63,41,1,16,121
21043,B102,3,19,18,0,2,42
21043,B103,2,42,30,1,11,86
21043,B104,4,33,35,0,5,77
21043,B105,2,50,37,2,7,98
21043,C101,1,73,72,3,9,158
21043,C102,1,8,14,0,1,24
21043,C103,2,52,31,0,9,94
21043,C104,3,50,43,2,3,101
21043,D101,2,24,25,0,2,53
21043,D102,0,13,19,0,1,33
21043,D103,0,24,36,0,2,62
21043,D104,3,44,21,0,2,70
21043,D105,1,25,16,0,3,45
21043,D106,1,49,37,0,8,95
21043,D107,1,39,34,0,9,83
21043,E101,0,34,10,0,3,47
21043,E102,0,29,21,0,7,57
21043,E103,1,45,39,2,5,92
21043,E104,3,61,26,0,4,94
21043,E105,1,46,23,0,4,74
21047,A101,0,14,52,0,2,68
21047,A102,0,18,115,0,2,135
21047,A103,1,34,196,0,1,232
21047,A104,1,43,94,0,7,145
21047,A105,2,20,74,0,8,104
21047,B101,2,92,118,0,19,231
21047,B102,3,69,143,1,6,222
21047,B103,5,53,32,1,9,100
21047,B104,2,31,22,1,6,62
21047,C101,1,33,37,1,4,76
21047,C102,0,19,78,0,2,99
21047,C103,3,42,45,1,7,98
21047,C104,2,43,47,2,16,110
21047,C105,6,114,60,4,31,215
21047,C106,1,48,47,0,9,105
21047,D101,3,64,69,1,11,148
21047,D102,3,59,56,1,14,133
21047,D103,3,57,66,1,12,139
21047,D104,1,35,14,0,9,59
21047,D105,0,26,13,0,8,47
21047,D106,1,34,11,0,5,51
21047,D107,3,83,89,1,16,192
21047,E101,1,28,69,0,2,100
21047,E102,2,89,82,0,16,189
21047,E103,1,72,70,1,16,160
21047,E104,0,35,65,0,13,113
21047,E105,1,34,25,0,7,67
21047,F101,0,25,6,0,3,34
21047,F102,1,61,84,0,10,156
21047,F103,1,21,10,1,3,36
21047,F104,0,34,37,0,1,72
21047,G101,5,50,43,0,14,112
21047,G102,0,16,12,0,0,28
21047,G103,3,31,49,0,3,86
21047,G104,7,73,74,0,3,157
21047,G105,0,8,5,0,0,13
21047,G106,5,55,57,0,9,126
21047,H101,2,43,29,0,11,85
21047,H102,5,72,51,0,16,144
21047,H103,2,48,92,0,15,157
21047,H104,6,68,33,0,13,120
21049,A101,4,120,115,0,16,255
21049,A102,3,77,62,3,14,159
21049,A103,1,103,80,0,7,191
21049,A104,1,103,86,1,10,201
21049,B101,2,64,67,1,14,148
21049,B102,3,124,95,0,13,235
21049,B103,0,35,47,0,5,87
21049,B104,2,67,41,2,7,119
21049,B105,2,84,50,2,9,147
21049,C101,0,78,78,2,8,166
21049,C102,5,71,75,0,3,154
21049,C103,4,94,59,2,16,175
21049,C104,0,78,69,0,14,161
21049,D101,2,12,19,0,1,34
21049,D102,2,95,105,0,6,208
21049,D103,1,63,54,0,9,127
21049,D104,3,70,116,1,7,197
21049,E101,1,71,46,0,6,124
21049,E102,1,136,133,1,14,285
21049,E103,2,36,39,0,8,85
21049,F101,1,30,85,0,1,117
21049,F102,2,43,35,2,1,83
21049,F103,1,72,52,0,7,132
21049,F104,0,14,68,0,2,84
21049,F105,1,62,43,0,4,110
21049,F106,0,50,45,0,5,100
21051,A101,1,17,31,0,4,53
21051,A106,0,10,9,0,2,21
21051,A107,0,8,12,0,0,20
21051,B101,1,15,4,1,2,23
21051,B103,0,7,17,0,1,25
21051,B104,0,13,10,1,3,27
21051,C101,0,5,4,0,0,9
21051,C102,0,5,1,0,2,8
21051,C103,0,3,5,0,0,8
21051,C104,0,4,8,1,1,14
21051,D102,0,3,11,0,3,17
21051,D103,0,9,8,0,2,19
21051,D104,1,6,6,0,1,14
21051,E101,0,7,1,0,0,8
21051,E102,1,4,9,0,1,15
21051,E103,0,10,14,0,1,25
21051,E104,0,3,3,0,0,6
21051,F101,0,7,6,0,3,16
21051,F102,0,9,7,0,0,16
21051,F104,0,10,7,1,0,18
21053,A101,0,4,14,0,1,19
21053,A104,1,8,9,0,0,18
21053,B101,0,12,8,0,1,21
21053,B102,0,5,3,0,1,9
21053,C101,1,10,18,0,1,30
21053,C102,0,12,8,0,0,20
21053,C103,1,10,16,1,2,30
21053,D101,0,5,7,0,1,13
21053,D102,0,3,5,1,1,10
21053,E101,1,4,10,0,0,15
21053,E102,0,5,14,0,1,20
21053,F101,0,5,9,0,2,16
21053,F102,0,4,10,0,0,14
21055,A101,2,33,27,1,6,69
21055,A102,1,22,16,0,3,42
21055,B101,0,44,21,0,6,71
21055,B102,1,44,24,2,6,77
21055,C101,0,28,22,1,2,53
21055,C102,0,14,10,0,4,28
21055,D101,0,20,26,0,8,54
21055,D102,0,12,5,1,0,18
21055,E101,4,30,20,0,5,59
21055,E102,2,32,18,1,7,60
21055,F101,1,24,26,2,10,63
21055,F102,1,29,16,0,7,53
21057,A101,0,9,6,0,1,16
21057,A102,0,4,14,0,1,19
21057,B101,0,3,7,0,0,10
21057,B102,1,5,1,0,0,7
21057,B103,0,6,3,0,0,9
21057,C101,0,7,5,0,1,13
21057,C102,0,16,9,0,1,26
21057,C103,0,1,4,0,1,6
21057,D101,0,21,9,0,1,31
21057,D102,0,8,14,0,1,23
21059,A101,2,42,29,1,6,80
21059,A102,0,38,34,1,1,74
21059,A103,0,59,83,0,7,149
21059,A104,0,79,52,0,5,136
21059,A105,4,87,92,1,13,197
21059,A106,0,60,57,0,6,123
21059,A107,0,39,29,0,3,71
21059,A108,1,34,33,0,4,72
21059,A109,3,68,59,0,9,139
21059,A110,1,68,44,0,8,121
21059,A111,1,80,54,0,7,142
21059,A112,1,39,95,1,1,137
21059,A113,0,61,31,0,4,96
21059,A114,0,64,79,0,3,146
21059,A115,4,37,76,0,7,124
21059,A116,0,76,74,2,14,166
21059,A118,0,38,35,0,2,75
21059,A119,2,71,36,0,6,115
21059,A120,3,69,56,0,2,130
21059,A121,1,44,38,1,3,87
21059,A122,1,28,43,1,4,77
21059,A123,3,37,67,2,4,113
21059,A124,1,86,82,0,5,174
21059,A125,2,51,57,2,6,118
21059,A126,0,50,61,2,3,116
21059,A127,3,45,68,0,5,121
21059,A128,0,63,54,1,4,122
21059,A129,2,44,60,0,3,109
21059,A130,0,61,50,0,5,116
21059,A131,1,53,53,1,10,118
21059,A132,0,76,61,0,8,145
21059,A133,0,52,55,2,11,120
21059,A134,4,53,85,1,8,151
21059,A135,0,44,41,2,2,89
21059,A136,1,59,56,0,11,127
21059,A137,5,51,57,0,5,118
21059,A138,2,76,68,0,10,156
21059,A139,2,74,85,0,12,173
21059,A140,0,40,50,1,10,101
21059,A141,3,52,53,1,4,113
21059,A142,1,78,88,0,2,169
21059,A143,1,55,36,0,4,96
21059,A144,2,50,44,0,1,97
21059,A145,2,33,48,0,3,86
21059,A146,2,95,88,0,9,194
21059,A147,4,63,61,0,9,137
21059,A148,3,41,61,0,4,109
21059,B101,2,69,76,2,8,157
21059,B102,3,109,108,1,17,238
21059,B103,2,59,42,0,5,108
21059,B104,4,76,66,0,14,160
21059,C101,2,112,120,0,20,254
21059,C102,4,62,61,5,29,161
21059,D102,2,91,81,1,15,190
21059,D103,5,32,30,0,2,69
21059,E101,1,81,41,0,16,139
21059,E102,7,50,52,0,14,123
21059,E103,3,88,59,0,15,165
21059,E104,1,19,14,0,2,36
21059,F101,3,86,88,1,5,183
21059,F102,1,99,90,1,12,203
21059,F103,1,73,51,0,17,142
21059,F104,1,66,60,0,7,134
21059,G101,3,62,36,1,13,115
21059,G102,1,47,47,0,7,102
21059,G103,1,63,52,0,7,123
21059,G104,5,94,41,0,16,156
21059,G105,3,30,28,2,10,73
21059,H101,2,33,34,0,3,72
21059,H102,5,69,90,2,15,181
21059,H103,4,78,61,0,12,155
21059,H104,3,48,55,0,9,115
21059,H105,2,57,70,2,5,136
21059,H106,0,26,22,0,2,50
21059,H107,1,70,59,1,11,142
21059,H108,0,16,15,0,1,32
21059,H109,4,53,53,1,5,116
21059,H110,1,31,25,0,6,63
21059,H111,2,65,92,0,5,164
21059,H112,0,79,70,2,13,164
21059,H113,0,44,33,0,5,82
21059,H114,2,37,32,0,5,76
21059,H115,6,104,88,2,21,221
21059,H116,0,22,15,0,3,40
21059,H117,4,93,108,0,5,210
21061,A101,0,55,42,0,3,100
21061,B101,0,32,39,0,2,73
21061,C101,0,13,10,0,0,23
21061,C102,2,35,21,0,0,58
21061,D101,0,38,39,0,4,81
21061,E101,0,39,47,0,2,88
21061,F101,2,45,66,0,3,116
21063,A101,1,47,33,0,6,87
21063,B101,3,55,28,2,13,101
21063,C101,4,75,25,2,12,118
21063,D101,1,104,66,0,11,182
21063,E101,2,52,48,2,9,113
21063,F101,5,50,35,0,9,99
21063,G101,1,42,29,1,11,84
21065,A101,1,18,20,0,0,39
21065,A102,2,21,17,0,2,42
21065,A103,0,12,24,0,2,38
21065,A104,2,14,21,0,1,38
21065,A105,1,22,24,0,3,50
21065,A106,0,22,39,0,2,63
21065,B102,0,25,34,0,6,65
21065,B103,0,23,10,0,1,34
21065,B104,1,16,24,0,2,43
21065,B105,1,83,59,0,6,149
21065,B106,0,19,12,1,0,32
21065,C103,1,44,48,0,4,97
21065,C104,0,32,19,0,2,53
21065,C105,0,23,25,0,1,49
21065,C106,2,58,48,1,1,110
21067,A101,0,63,61,2,0,126
21067,A102,1,75,88,0,1,165
21067,A103,1,56,55,0,1,113
21067,A104,0,22,25,0,1,48
21067,A106,0,26,49,1,1,77
21067,A108,1,21,25,0,3,50
21067,A109,2,35,170,0,0,207
21067,A111,3,75,71,0,3,152
21067,A113,0,55,62,0,2,119
21067,A114,0,71,30,1,2,104
21067,A115,3,63,186,0,1,253
21067,A116,0,41,79,0,2,122
21067,A117,0,106,116,1,0,223
21067,A118,1,50,73,0,3,127
21067,A120,0,21,110,0,0,131
21067,A121,1,46,51,0,6,104
21067,A123,2,58,81,0,3,144
21067,A126,0,33,120,0,1,154
21067,A128,0,76,104,0,4,184
21067,A130,0,36,134,0,1,171
21067,A131,1,62,58,0,4,125
21067,A132,1,108,59,0,2,170
21067,A133,0,64,109,0,2,175
21067,A134,0,31,91,0,1,123
21067,A135,0,42,124,0,3,169
21067,A136,2,94,73,0,2,171
21067,A138,0,89,108,0,3,200
21067,A139,0,71,67,0,4,142
21067,A140,0,51,76,0,3,130
21067,A143,0,41,59,0,1,101
21067,A144,0,54,139,0,0,193
21067,A145,0,98,77,2,2,179
21067,A146,0,105,71,0,2,178
21067,A148,0,114,112,1,2,229
21067,A149,1,43,86,0,0,130
21067,A150,0,106,107,0,1,214
21067,A151,1,62,56,0,1,120
21067,A152,0,93,107,0,2,202
21067,A155,1,56,162,1,0,220
21067,A156,1,39,50,2,1,93
21067,A157,0,60,90,0,2,152
